TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596297311600377858,'1205894557,RayHood22,'141291242,warriorsshop,'1596184143787794432,replied_to,warriors,'26270913,False
'1596297311600377858,'1205894557,RayHood22,'141291242,warriorsshop,'1596184143787794432,replied_to,LetsGoWarriors,'27189557,False
'1596297311600377858,'1205894557,RayHood22,'141291242,warriorsshop,'1596184143787794432,replied_to,DubNation_247,'741626966910992389,False
'1596297311600377858,'1205894557,RayHood22,'141291242,warriorsshop,'1596184143787794432,replied_to,NBA,'19923144,False
'1596297240900866049,'1205894557,RayHood22,'26270913,warriors,'1596170760447754241,replied_to,warriors,'26270913,False
'1596297240900866049,'1205894557,RayHood22,'26270913,warriors,'1596170760447754241,replied_to,StephenCurry30,'42562446,False
'1596297240900866049,'1205894557,RayHood22,'26270913,warriors,'1596170760447754241,replied_to,warriors,'26270913,False
'1596297240900866049,'1205894557,RayHood22,'26270913,warriors,'1596170760447754241,replied_to,LetsGoWarriors,'27189557,False
'1596297240900866049,'1205894557,RayHood22,'26270913,warriors,'1596170760447754241,replied_to,DubNation_247,'741626966910992389,False
'1596297240900866049,'1205894557,RayHood22,'26270913,warriors,'1596170760447754241,replied_to,NBA,'19923144,False
'1596297073158414337,'1205894557,RayHood22,'26270913,warriors,'1595919326833364992,replied_to,warriors,'26270913,False
'1596297073158414337,'1205894557,RayHood22,'26270913,warriors,'1595919326833364992,replied_to,StephenCurry30,'42562446,False
'1596297073158414337,'1205894557,RayHood22,'26270913,warriors,'1595919326833364992,replied_to,warriors,'26270913,False
'1596297073158414337,'1205894557,RayHood22,'26270913,warriors,'1595919326833364992,replied_to,LetsGoWarriors,'27189557,False
'1596297073158414337,'1205894557,RayHood22,'26270913,warriors,'1595919326833364992,replied_to,DubNation_247,'741626966910992389,False
'1596297073158414337,'1205894557,RayHood22,'26270913,warriors,'1595919326833364992,replied_to,NBA,'19923144,False
'1596295301324804096,'1586104159467700225,JmGalindoReal,'42562446,StephenCurry30,'1596200578559799296,quoted,StephenCurry30,'42562446,False
'1596294515748372480,'1590543401149235202,Jesussaves710,'42562446,StephenCurry30,'1595103678783885312,replied_to,StephenCurry30,'42562446,False
'1596294515748372480,'1590543401149235202,Jesussaves710,'42562446,StephenCurry30,'1595103678783885312,replied_to,Rakuten,'18027568,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,OmicsTokenErc,'1587444918791929856,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,EricCryptoman,'826381583489855490,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,cryptojack,'1415997802321256453,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,Marvel,'15687962,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,MissMarisRacal,'628808642,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,iamcardib,'866953267,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,StephenCurry30,'42562446,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,Ballislife,'17902401,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,itswords_,'1390586388647583747,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,PoemHeaven,'2685318456,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,NICKIMINAJ,'35787166,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,OfficialTravlad,'1103218563383549952,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,rovercrc,'1353384573435056128,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,omics,'63149879,False
'1596294011383259136,'1566126780527742977,dana62256340,'1587444918791929856,OmicsTokenErc,'1596149009936179200,replied_to,OmicsTokenErc,'1587444918791929856,False
'1596286364122640384,'1590883328063770624,Zachary63844522,'1328501390767960067,YoungTouss,'1596225607419023365,replied_to,YoungTouss,'1328501390767960067,False
'1596286364122640384,'1590883328063770624,Zachary63844522,'1328501390767960067,YoungTouss,'1596225607419023365,replied_to,warriors,'26270913,False
'1596286364122640384,'1590883328063770624,Zachary63844522,'1328501390767960067,YoungTouss,'1596225607419023365,replied_to,NBCSAuthentic,'17790911,False
'1596286364122640384,'1590883328063770624,Zachary63844522,'1328501390767960067,YoungTouss,'1596225607419023365,replied_to,957thegame,'27331177,False
'1596286364122640384,'1590883328063770624,Zachary63844522,'1328501390767960067,YoungTouss,'1596225607419023365,replied_to,StephenCurry30,'42562446,False
'1596280985745707008,'236939482,216YoungTO,'557978778,daijon504,'1595822696331354114,quoted,daijon504,'557978778,False
'1596280985745707008,'236939482,216YoungTO,'557978778,daijon504,'1595822696331354114,quoted,famouslos32,'2765267240,False
'1596280985745707008,'236939482,216YoungTO,'557978778,daijon504,'1595822696331354114,quoted,StephenCurry30,'42562446,False
'1596280985745707008,'236939482,216YoungTO,'557978778,daijon504,'1595822696331354114,quoted,KlayThompson,'1703636814,False
'1596279947089563649,'936188120,Grantt_22,'42562446,StephenCurry30,'1596221702572511233,quoted,StephenCurry30,'42562446,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,Johannitar12,'881166080,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,WaterWarriorOne,'2836941396,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,bumblebugz41,'35053360,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,TomBrady,'1108050829393707008,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,MiamiHEAT,'11026952,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,StephenCurry30,'42562446,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,MLB,'18479513,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,FTXArena,'74812129,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,SBF_FTX,'1110877798820777986,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,elonmusk,'44196397,False
'1596278877235859456,'453013796,jhulz87,'881166080,Johannitar12,'1596278873477742592,replied_to,AlexBerenson,'87679233,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,WaterWarriorOne,'2836941396,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,bumblebugz41,'35053360,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,TomBrady,'1108050829393707008,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,MiamiHEAT,'11026952,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,StephenCurry30,'42562446,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,MLB,'18479513,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,FTXArena,'74812129,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,SBF_FTX,'1110877798820777986,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,elonmusk,'44196397,False
'1596278873477742592,'881166080,Johannitar12,'2836941396,WaterWarriorOne,'1594800969899974669,replied_to,AlexBerenson,'87679233,False
'1596275762650263552,'557978778,daijon504,'236939482,216YoungTO,'1595978146691842048,replied_to,216YoungTO,'236939482,False
'1596275762650263552,'557978778,daijon504,'236939482,216YoungTO,'1595978146691842048,replied_to,famouslos32,'2765267240,False
'1596275762650263552,'557978778,daijon504,'236939482,216YoungTO,'1595978146691842048,replied_to,StephenCurry30,'42562446,False
'1596275762650263552,'557978778,daijon504,'236939482,216YoungTO,'1595978146691842048,replied_to,KlayThompson,'1703636814,False
